ID,Year,Area code,Area name,SOC code,Occupational title,Employment,Average wage,25th Percentile,50th Percentile,75th Percentile,Annual wage
225,2019,530007,Eastern Washington nonmetropolitan area,11-9041,Architectural & Engineering Managers,,55.12,43.98,48.61,66.95,114640
226,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1031,"Architecture Teachers, Postsecondary",21,,,,,96272
227,2019,53,Washington,25-4011,Archivists,145,27.73,21.19,26.02,32.05,57680
228,2019,28420,"Kennewick-Richland, WA",25-4011,Archivists,12,34.44,27.26,31.23,39.88,71638
229,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-4011,Archivists,32,25.82,19.88,25.06,30.03,53700
230,2019,42660,"Seattle-Tacoma-Bellevue, WA",25-4011,Archivists,73,27.56,21.13,24.77,31.38,57323
231,2019,53,Washington,25-1062,"Area, Ethnic & Cultural Studies Teachers, Postsecondary",176,,,,,77264
232,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1062,"Area, Ethnic & Cultural Studies Teachers, Postsecondary",62,,,,,82660
233,2019,42660,"Seattle-Tacoma-Bellevue, WA",25-1062,"Area, Ethnic & Cultural Studies Teachers, Postsecondary",102,,,,,85476
234,2019,53,Washington,27-1011,Art Directors,829,51.98,41.7,50.11,60.14,108109
235,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-1011,Art Directors,847,55.27,37.94,49.09,63.94,114962
236,2019,42660,"Seattle-Tacoma-Bellevue, WA",27-1011,Art Directors,760,53.39,42.76,50.94,60.89,111049
237,2019,44060,"Spokane-Spokane Valley, WA",27-1011,Art Directors,22,39.2,33.12,40.91,49,81547
238,2019,53,Washington,25-1121,"Art, Drama & Music Teachers Postsecondary",1928,,,,,68603
239,2019,13380,"Bellingham, WA",25-1121,"Art, Drama & Music Teachers Postsecondary",103,,,,,67773
240,2019,36500,"Olympia-Tumwater, WA",25-1121,"Art, Drama & Music Teachers Postsecondary",,,,,,53143
241,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1121,"Art, Drama & Music Teachers Postsecondary",880,,,,,79974
242,2019,42660,"Seattle-Tacoma-Bellevue, WA",25-1121,"Art, Drama & Music Teachers Postsecondary",790,,,,,72464
243,2019,47460,"Walla Walla, WA",25-1121,"Art, Drama & Music Teachers Postsecondary",,,,,,72437
244,2019,530006,Western Washington nonmetropolitan area,25-1121,"Art, Drama & Music Teachers Postsecondary",52,,,,,54697
245,2019,530007,Eastern Washington nonmetropolitan area,25-1121,"Art, Drama & Music Teachers Postsecondary",,,,,,60042
246,2019,53,Washington,27-1019,"Artists & Related Workers, All Other",69,26.39,16.87,21.26,33.3,54900
247,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-1019,"Artists & Related Workers, All Other",85,20.34,16.29,18.07,21.86,42307
248,2019,42660,"Seattle-Tacoma-Bellevue, WA",27-1019,"Artists & Related Workers, All Other",37,30.14,19.36,24.64,37.88,62686
249,2019,53,Washington,51-2098,"Assemblers & Fabricators, All Other, inc Team",16441,18.65,14.7,17.61,21.5,38786
250,2019,13380,"Bellingham, WA",51-2098,"Assemblers & Fabricators, All Other, inc Team",733,18.5,14.48,17.57,21.68,38476
251,2019,14740,"Bremerton-Silverdale, WA",51-2098,"Assemblers & Fabricators, All Other, inc Team",158,17.48,13.69,15.97,19.4,36365
252,2019,28420,"Kennewick-Richland, WA",51-2098,"Assemblers & Fabricators, All Other, inc Team",314,16.38,13.26,15.25,18.27,34063
253,2019,30300,"Lewiston, ID-WA",51-2098,"Assemblers & Fabricators, All Other, inc Team",,21.51,17.53,21.57,25.05,44739
254,2019,31020,"Longview, WA",51-2098,"Assemblers & Fabricators, All Other, inc Team",254,19.63,13.92,16.65,25.88,40822
255,2019,34580,"Mount Vernon-Anacortes, WA",51-2098,"Assemblers & Fabricators, All Other, inc Team",297,19.62,15.77,18.36,22.68,40798
256,2019,36500,"Olympia-Tumwater, WA",51-2098,"Assemblers & Fabricators, All Other, inc Team",223,18.83,14.18,16.14,20.28,39168
257,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-2098,"Assemblers & Fabricators, All Other, inc Team",7976,17.82,13.58,16.4,20.69,37065
258,2019,42660,"Seattle-Tacoma-Bellevue, WA",51-2098,"Assemblers & Fabricators, All Other, inc Team",10660,19.15,15.29,18.02,22.14,39818
259,2019,44060,"Spokane-Spokane Valley, WA",51-2098,"Assemblers & Fabricators, All Other, inc Team",1215,17.37,14.04,16.93,19.54,36127
260,2019,47460,"Walla Walla, WA",51-2098,"Assemblers & Fabricators, All Other, inc Team",172,17.57,14.18,17.15,20.67,36551
261,2019,48300,"Wenatchee, WA",51-2098,"Assemblers & Fabricators, All Other, inc Team",,14.45,12.89,13.86,14.83,30062
262,2019,49420,"Yakima, WA",51-2098,"Assemblers & Fabricators, All Other, inc Team",466,16.44,12.48,15.21,19.24,34198
263,2019,530006,Western Washington nonmetropolitan area,51-2098,"Assemblers & Fabricators, All Other, inc Team",523,18.46,14.29,17,20.9,38411
264,2019,530007,Eastern Washington nonmetropolitan area,51-2098,"Assemblers & Fabricators, All Other, inc Team",470,19.53,16.89,20.14,22.88,40613
265,2019,53,Washington,27-2021,Athletes & Sports Competitors,120,,,,,79737
266,2019,42660,"Seattle-Tacoma-Bellevue, WA",27-2021,Athletes & Sports Competitors,73,,,,,
267,2019,53,Washington,29-9091,Athletic Trainers,,,,,,50096
268,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-9091,Athletic Trainers,87,,,,,48542
269,2019,42660,"Seattle-Tacoma-Bellevue, WA",29-9091,Athletic Trainers,,,,,,50499
270,2019,44060,"Spokane-Spokane Valley, WA",29-9091,Athletic Trainers,69,,,,,48091
271,2019,530007,Eastern Washington nonmetropolitan area,29-9091,Athletic Trainers,16,,,,,50642
272,2019,53,Washington,19-2021,Atmospheric & Space Scientists,253,45.35,32.99,43.66,54.97,94314
273,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-2021,Atmospheric & Space Scientists,81,49.9,41.25,49.55,58.92,103806
274,2019,42660,"Seattle-Tacoma-Bellevue, WA",19-2021,Atmospheric & Space Scientists,179,43.46,30.23,40.96,53.55,90414
275,2019,53,Washington,25-1051,"Atmospheric/Earth/Marine/Space Science Teachers, Postsec",371,,,,,97193
276,2019,13380,"Bellingham, WA",25-1051,"Atmospheric/Earth/Marine/Space Science Teachers, Postsec",17,,,,,72673
277,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1051,"Atmospheric/Earth/Marine/Space Science Teachers, Postsec",43,,,,,90580
278,2019,42660,"Seattle-Tacoma-Bellevue, WA",25-1051,"Atmospheric/Earth/Marine/Space Science Teachers, Postsec",227,,,,,110153
279,2019,53,Washington,27-4011,Audio & Video Equipment Technicians,1685,24.44,17.94,23.16,29.75,50835
280,2019,34580,"Mount Vernon-Anacortes, WA",27-4011,Audio & Video Equipment Technicians,,20.58,15.02,18.08,25.25,42821
281,2019,36500,"Olympia-Tumwater, WA",27-4011,Audio & Video Equipment Technicians,36,17.17,13.14,14.31,17.22,35716
282,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-4011,Audio & Video Equipment Technicians,673,23.31,16.23,19.07,28.48,48473
283,2019,42660,"Seattle-Tacoma-Bellevue, WA",27-4011,Audio & Video Equipment Technicians,1175,25.41,19.25,23.95,30.82,52866
284,2019,44060,"Spokane-Spokane Valley, WA",27-4011,Audio & Video Equipment Technicians,236,22.58,16.92,22.18,27.68,46958
285,2019,53,Washington,29-1181,Audiologists,340,42.4,34.97,41.08,49.93,88182
286,2019,36500,"Olympia-Tumwater, WA",29-1181,Audiologists,14,35.44,33.57,35.72,37.86,73712
287,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1181,Audiologists,66,50.97,38.63,46.88,55.82,106017
288,2019,42660,"Seattle-Tacoma-Bellevue, WA",29-1181,Audiologists,220,42.63,35.95,42.44,48.94,88663
289,2019,48300,"Wenatchee, WA",29-1181,Audiologists,18,27.34,22.22,25.79,30.66,56858
290,2019,53,Washington,25-9011,Audio-Visual & Multimedia Collections Specialists,63,22.46,18.19,21.86,25.22,46735
291,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-9011,Audio-Visual & Multimedia Collections Specialists,56,26.52,19.51,23.7,33.49,55176
292,2019,42660,"Seattle-Tacoma-Bellevue, WA",25-9011,Audio-Visual & Multimedia Collections Specialists,32,25.09,20.46,24.49,28.79,52179
293,2019,53,Washington,53-6031,Automotive & Watercraft Service Attendants,2446,15.56,12.62,14.24,17.55,32376
294,2019,13380,"Bellingham, WA",53-6031,Automotive & Watercraft Service Attendants,,14.29,12.34,13.14,15.43,29731
295,2019,14740,"Bremerton-Silverdale, WA",53-6031,Automotive & Watercraft Service Attendants,108,14.82,12.88,14.01,15.65,30819
296,2019,28420,"Kennewick-Richland, WA",53-6031,Automotive & Watercraft Service Attendants,136,14.68,12.93,14.18,15.48,30552
297,2019,31020,"Longview, WA",53-6031,Automotive & Watercraft Service Attendants,47,14.02,12.26,12.57,13.11,29167
298,2019,34580,"Mount Vernon-Anacortes, WA",53-6031,Automotive & Watercraft Service Attendants,55,15.09,12.91,14.4,16.73,31376
299,2019,36500,"Olympia-Tumwater, WA",53-6031,Automotive & Watercraft Service Attendants,,15.05,12.47,13.5,16.01,31300
300,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-6031,Automotive & Watercraft Service Attendants,2637,13.11,11.52,12.41,14.11,27256
301,2019,42660,"Seattle-Tacoma-Bellevue, WA",53-6031,Automotive & Watercraft Service Attendants,1106,16.8,12.84,16.07,19.19,34942
302,2019,44060,"Spokane-Spokane Valley, WA",53-6031,Automotive & Watercraft Service Attendants,,13.93,12.36,12.79,14.62,28975
303,2019,47460,"Walla Walla, WA",53-6031,Automotive & Watercraft Service Attendants,,14.83,13.36,14.63,16.01,30837
304,2019,48300,"Wenatchee, WA",53-6031,Automotive & Watercraft Service Attendants,66,14.92,12.73,14.16,17.05,31027
305,2019,49420,"Yakima, WA",53-6031,Automotive & Watercraft Service Attendants,,14.87,13.41,14.49,15.59,30928
306,2019,530006,Western Washington nonmetropolitan area,53-6031,Automotive & Watercraft Service Attendants,184,14.86,12.32,13.11,15.31,30905
307,2019,530007,Eastern Washington nonmetropolitan area,53-6031,Automotive & Watercraft Service Attendants,65,14.69,12.7,13.96,15.82,30559
308,2019,53,Washington,49-3021,Automotive Body & Related Repairers,2545,26.07,16.7,22.27,30.49,54221
309,2019,13380,"Bellingham, WA",49-3021,Automotive Body & Related Repairers,35,26.79,21.36,25.77,30.22,55725
310,2019,14740,"Bremerton-Silverdale, WA",49-3021,Automotive Body & Related Repairers,,23.93,14.14,20.22,32.14,49784
311,2019,28420,"Kennewick-Richland, WA",49-3021,Automotive Body & Related Repairers,94,24.39,17.74,22.02,28.68,50741
312,2019,30300,"Lewiston, ID-WA",49-3021,Automotive Body & Related Repairers,35,20.89,14.11,20.63,25.97,43444
313,2019,34580,"Mount Vernon-Anacortes, WA",49-3021,Automotive Body & Related Repairers,42,24.34,20.7,25.35,28.83,50618
314,2019,36500,"Olympia-Tumwater, WA",49-3021,Automotive Body & Related Repairers,95,27.05,20.1,24.98,30.79,56279
315,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",49-3021,Automotive Body & Related Repairers,1105,23.5,16.24,20.03,26.87,48871
316,2019,42660,"Seattle-Tacoma-Bellevue, WA",49-3021,Automotive Body & Related Repairers,1252,29.4,17.7,24.34,35.38,61159
317,2019,44060,"Spokane-Spokane Valley, WA",49-3021,Automotive Body & Related Repairers,304,20.56,15.06,18.24,25.26,42774
318,2019,48300,"Wenatchee, WA",49-3021,Automotive Body & Related Repairers,38,19.86,16.7,18.28,22.05,41319
319,2019,49420,"Yakima, WA",49-3021,Automotive Body & Related Repairers,59,22.51,14.48,19.75,29.41,46813
320,2019,530006,Western Washington nonmetropolitan area,49-3021,Automotive Body & Related Repairers,148,15.25,11.93,14.45,17.6,31720
321,2019,530007,Eastern Washington nonmetropolitan area,49-3021,Automotive Body & Related Repairers,,20.93,17.38,19.18,22.95,43523
322,2019,53,Washington,49-3022,Automotive Glass Installers & Repairers,559,19.82,14.16,19.22,24.25,41226
323,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",49-3022,Automotive Glass Installers & Repairers,268,16.61,13.26,14.82,19.52,34557
324,2019,42660,"Seattle-Tacoma-Bellevue, WA",49-3022,Automotive Glass Installers & Repairers,,20.08,14.16,20.48,25.17,41760
325,2019,530007,Eastern Washington nonmetropolitan area,49-3022,Automotive Glass Installers & Repairers,,15.57,12.6,14.46,18.21,32388
326,2019,53,Washington,49-3023,Automotive Service Technicians & Mechanics,13421,24.19,17.76,23.18,29.16,50320
327,2019,13380,"Bellingham, WA",49-3023,Automotive Service Technicians & Mechanics,337,24.29,18.31,23.18,29.52,50530
328,2019,14740,"Bremerton-Silverdale, WA",49-3023,Automotive Service Technicians & Mechanics,422,24.29,20.31,24.04,28.48,50516
329,2019,28420,"Kennewick-Richland, WA",49-3023,Automotive Service Technicians & Mechanics,607,24.48,17.88,24.98,29.19,50911
330,2019,30300,"Lewiston, ID-WA",49-3023,Automotive Service Technicians & Mechanics,195,18.47,12.76,17.39,22.79,38407
331,2019,31020,"Longview, WA",49-3023,Automotive Service Technicians & Mechanics,142,19.91,13.87,19.26,24.29,41411
332,2019,34580,"Mount Vernon-Anacortes, WA",49-3023,Automotive Service Technicians & Mechanics,315,21.9,16.39,21.66,27.36,45548
333,2019,36500,"Olympia-Tumwater, WA",49-3023,Automotive Service Technicians & Mechanics,393,21.46,16.42,20.07,25.06,44635
334,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",49-3023,Automotive Service Technicians & Mechanics,4229,24.4,17.79,23.98,29.8,50758
335,2019,42660,"Seattle-Tacoma-Bellevue, WA",49-3023,Automotive Service Technicians & Mechanics,7298,25.12,18.42,24.02,29.96,52240
336,2019,44060,"Spokane-Spokane Valley, WA",49-3023,Automotive Service Technicians & Mechanics,1250,23.65,17.96,22.33,28.13,49196
337,2019,47460,"Walla Walla, WA",49-3023,Automotive Service Technicians & Mechanics,89,18.97,15.96,18.28,22.27,39450
338,2019,48300,"Wenatchee, WA",49-3023,Automotive Service Technicians & Mechanics,269,22.37,15.46,21.59,27.2,46542
339,2019,49420,"Yakima, WA",49-3023,Automotive Service Technicians & Mechanics,499,18.5,13.64,16.71,21.78,38473
340,2019,530006,Western Washington nonmetropolitan area,49-3023,Automotive Service Technicians & Mechanics,670,22.6,16.15,21.48,27.86,47011
341,2019,530007,Eastern Washington nonmetropolitan area,49-3023,Automotive Service Technicians & Mechanics,345,23.31,16.26,21.87,29.58,48481
342,2019,53,Washington,49-2091,Avionics Technicians,2317,,,,,
343,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",49-2091,Avionics Technicians,149,35.37,28.47,34.55,43.36,73570
344,2019,53,Washington,39-6011,Baggage Porters & Bellhops,604,14.92,12.31,14.04,17.11,31039
345,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",39-6011,Baggage Porters & Bellhops,149,12.52,11.14,11.88,12.71,26051
346,2019,42660,"Seattle-Tacoma-Bellevue, WA",39-6011,Baggage Porters & Bellhops,443,15.44,12.54,15.27,17.7,32113
347,2019,44060,"Spokane-Spokane Valley, WA",39-6011,Baggage Porters & Bellhops,,12.62,12.14,12.39,12.75,26251
348,2019,530006,Western Washington nonmetropolitan area,39-6011,Baggage Porters & Bellhops,31,13.94,12.07,12.41,14.73,28997
349,2019,53,Washington,33-3011,Bailiffs,172,27.88,20.23,28.98,35.15,57974
350,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",33-3011,Bailiffs,51,25.49,22.71,25.36,28.78,53020
351,2019,42660,"Seattle-Tacoma-Bellevue, WA",33-3011,Bailiffs,114,32.3,28.61,32.29,37.4,67186
352,2019,530006,Western Washington nonmetropolitan area,33-3011,Bailiffs,19,17.49,13.83,17.64,20.62,36397
353,2019,53,Washington,51-3011,Bakers,5851,16.38,13.04,15.31,18.33,34062
354,2019,13380,"Bellingham, WA",51-3011,Bakers,157,15.88,13.15,14.86,17.53,33037
355,2019,14740,"Bremerton-Silverdale, WA",51-3011,Bakers,144,17.75,14.95,17.05,19.3,36920
356,2019,28420,"Kennewick-Richland, WA",51-3011,Bakers,113,14.67,12.26,13.39,15.4,30516
357,2019,30300,"Lewiston, ID-WA",51-3011,Bakers,26,12.8,10.71,12.11,14.08,26614
358,2019,31020,"Longview, WA",51-3011,Bakers,26,14.5,12.11,12.72,17.3,30177
359,2019,34580,"Mount Vernon-Anacortes, WA",51-3011,Bakers,77,17.1,14.01,16.71,18.9,35572
360,2019,36500,"Olympia-Tumwater, WA",51-3011,Bakers,97,16.66,12.92,15.36,18.94,34649
361,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-3011,Bakers,1614,15.84,12.73,14.66,17.72,32956
362,2019,42660,"Seattle-Tacoma-Bellevue, WA",51-3011,Bakers,3868,16.95,13.67,15.79,18.73,35254
363,2019,44060,"Spokane-Spokane Valley, WA",51-3011,Bakers,530,14.47,12.16,12.8,15.34,30094
364,2019,47460,"Walla Walla, WA",51-3011,Bakers,30,15.13,12.68,14.97,17.48,31467
365,2019,48300,"Wenatchee, WA",51-3011,Bakers,78,14.45,12.14,13.06,14.94,30056
366,2019,49420,"Yakima, WA",51-3011,Bakers,,15.32,12.1,14.57,18.15,31861
367,2019,530006,Western Washington nonmetropolitan area,51-3011,Bakers,221,15.36,12.38,14.85,17.51,31952
368,2019,530007,Eastern Washington nonmetropolitan area,51-3011,Bakers,114,14.35,12.21,13.79,15.72,29856
369,2019,53,Washington,39-5011,Barbers,,27.77,19.03,26.89,35.61,57773
370,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",39-5011,Barbers,,20.97,17.32,20.49,24.07,43612
371,2019,42660,"Seattle-Tacoma-Bellevue, WA",39-5011,Barbers,,30.86,23.66,30.7,38.72,64179
372,2019,53,Washington,35-3011,Bartenders,13631,17.57,12.52,14.8,20.54,36527
373,2019,13380,"Bellingham, WA",35-3011,Bartenders,480,17.04,12.48,15.36,18.74,35441
374,2019,14740,"Bremerton-Silverdale, WA",35-3011,Bartenders,350,13.28,12.15,12.44,13.08,27626
375,2019,28420,"Kennewick-Richland, WA",35-3011,Bartenders,527,13.78,12.24,12.84,14.58,28664
376,2019,30300,"Lewiston, ID-WA",35-3011,Bartenders,107,10.07,8.63,9.43,11.46,20951
377,2019,31020,"Longview, WA",35-3011,Bartenders,144,15.39,12.46,13.85,17.07,32007
378,2019,34580,"Mount Vernon-Anacortes, WA",35-3011,Bartenders,165,14.95,12.68,13.91,15.97,31109
379,2019,36500,"Olympia-Tumwater, WA",35-3011,Bartenders,492,15.3,12.5,14.71,17.76,31810
380,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",35-3011,Bartenders,6021,13.48,11.06,12.02,14.14,28044
381,2019,42660,"Seattle-Tacoma-Bellevue, WA",35-3011,Bartenders,7811,19.57,12.84,17.43,23.61,40699
382,2019,44060,"Spokane-Spokane Valley, WA",35-3011,Bartenders,909,14.7,12.18,12.59,15.64,30561
383,2019,47460,"Walla Walla, WA",35-3011,Bartenders,88,17.98,12.59,18.3,22.01,37399
384,2019,48300,"Wenatchee, WA",35-3011,Bartenders,378,13.36,12.2,12.52,13.54,27781
385,2019,49420,"Yakima, WA",35-3011,Bartenders,297,14.38,12.36,12.97,15.13,29909
386,2019,530006,Western Washington nonmetropolitan area,35-3011,Bartenders,1085,15.04,12.44,13.36,15.84,31284
387,2019,530007,Eastern Washington nonmetropolitan area,35-3011,Bartenders,419,13.72,12.39,12.99,14.53,28535
388,2019,53,Washington,49-3091,Bicycle Repairers,417,15.53,13.6,15.37,17.5,32290
389,2019,13380,"Bellingham, WA",49-3091,Bicycle Repairers,,15.11,13.37,14.71,16.64,31436
390,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",49-3091,Bicycle Repairers,116,14.72,13.13,14.47,16.39,30614
391,2019,42660,"Seattle-Tacoma-Bellevue, WA",49-3091,Bicycle Repairers,220,16.02,14.47,16.27,17.91,33327
392,2019,53,Washington,43-3011,Bill & Account Collectors,3238,19.89,15.46,18.63,22.87,41382
393,2019,13380,"Bellingham, WA",43-3011,Bill & Account Collectors,37,19.71,16.6,18.86,22.83,40993
394,2019,28420,"Kennewick-Richland, WA",43-3011,Bill & Account Collectors,59,19.81,14.7,18.9,22.36,41200
395,2019,30300,"Lewiston, ID-WA",43-3011,Bill & Account Collectors,30,,,,,
396,2019,34580,"Mount Vernon-Anacortes, WA",43-3011,Bill & Account Collectors,14,24.58,18.28,20.35,34.23,51129
397,2019,36500,"Olympia-Tumwater, WA",43-3011,Bill & Account Collectors,149,19.73,16.05,18.97,21.28,41025
398,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",43-3011,Bill & Account Collectors,1499,19.99,16.52,19.05,22.71,41584
399,2019,42660,"Seattle-Tacoma-Bellevue, WA",43-3011,Bill & Account Collectors,2060,20.03,15.58,18.88,23.42,41668
400,2019,44060,"Spokane-Spokane Valley, WA",43-3011,Bill & Account Collectors,321,17.18,13.96,16.57,19.17,35729
